Scenario,State,Average Size,NumberCAFOs,OSTARA,MULTIFORM,NURESYS,CRYSTALACTOR,PROC,MAPHEX,% OSTARA installed,% MULTIFORM installed,% NURESYS installed,% CRYSTALACTOR installed,% PROC installed,% MAPHEX installed,Number profitable OSTARA,Number profitable MULTIFORM,Number profitable NURESYS,Number profitable CRYSTALACTOR,Number profitable PROC,Number profitable MAPHEX,Total profitable,% OSTARA Profitable,% MULTIFORM Profitable,% NURESYS Profitable,% CRYSTALACTOR Profitable,% PROC Profitable,% MAPHEX Profitable,% Profitable (total),Number recommended OSTARA,Number recommended MULTIFORM,Number recommended NURESYS,Number recommended CRYSTALACTOR,Number recommended PROC,Number recommended MAPHEX,Total recommended,% OSTARA Recommended,% MULTIFORM Recommended,% NURESYS Recommended,% CRYSTALACTOR Recommended,% PROC Recommended,% MAPHEX Recommended,% Recommended (total),REC,PCredits
Pennsylvania_Merged_Results_Pcredits11_REC30_Electricity,Pennsylvania,1445.7161764705884,136,0.0,123.0,12.0,1.0,0.0,0.0,0.0,90.44117647058823,8.823529411764708,0.7352941176470588,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,13.0,0.0,0.0,100.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0
Pennsylvania_Merged_Results_Pcredits11_REC60_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0
Pennsylvania_Merged_Results_Pcredits11_REC75_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,100.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11.0
Pennsylvania_Merged_Results_Pcredits11_REC90_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,13.0,0.0,0.8064516129032258,100.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11.0
Pennsylvania_Merged_Results_Pcredits1_REC0_None,Pennsylvania,1445.7161764705884,136,0.0,129.0,6.0,1.0,0.0,0.0,0.0,94.85294117647058,4.411764705882354,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pennsylvania_Merged_Results_Pcredits1_REC120_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.090909090909092,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0
Pennsylvania_Merged_Results_Pcredits1_REC30_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
Pennsylvania_Merged_Results_Pcredits1_REC60_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0
Pennsylvania_Merged_Results_Pcredits1_REC75_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0
Pennsylvania_Merged_Results_Pcredits1_REC90_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0
Pennsylvania_Merged_Results_Pcredits22_REC0_None,Pennsylvania,1445.7161764705884,136,0.0,129.0,6.0,1.0,0.0,0.0,0.0,94.85294117647058,4.411764705882354,0.7352941176470588,0.0,0.0,0.0,110.0,6.0,1.0,0.0,0.0,117.0,0.0,85.27131782945736,100.0,100.0,0.0,0.0,86.0,0.0,2.0,4.0,1.0,0.0,0.0,7.0,0.0,1.5503875968992251,66.66666666666666,100.0,0.0,0.0,5.0,0.0,22.0
Pennsylvania_Merged_Results_Pcredits0_REC0_None,Pennsylvania,1445.7161764705884,136,0.0,129.0,6.0,1.0,0.0,0.0,0.0,94.85294117647058,4.411764705882354,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pennsylvania_Merged_Results_Pcredits0_REC120_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
Pennsylvania_Merged_Results_Pcredits0_REC30_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
Pennsylvania_Merged_Results_Pcredits0_REC60_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
Pennsylvania_Merged_Results_Pcredits22_REC120_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,76.0,11.0,1.0,0.0,0.0,88.0,0.0,61.29032258064516,100.0,100.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,22.0
Pennsylvania_Merged_Results_Pcredits22_REC30_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,67.0,11.0,1.0,0.0,0.0,79.0,0.0,54.032258064516135,100.0,100.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0
Pennsylvania_Merged_Results_Pcredits22_REC60_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,72.0,11.0,1.0,0.0,0.0,84.0,0.0,58.064516129032256,100.0,100.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,22.0
Pennsylvania_Merged_Results_Pcredits22_REC75_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,73.0,11.0,1.0,0.0,0.0,85.0,0.0,58.870967741935495,100.0,100.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,22.0
Pennsylvania_Merged_Results_Pcredits22_REC90_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,73.0,11.0,1.0,0.0,0.0,85.0,0.0,58.870967741935495,100.0,100.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,22.0
Pennsylvania_Merged_Results_Pcredits3_REC0_None,Pennsylvania,1445.7161764705884,136,0.0,129.0,6.0,1.0,0.0,0.0,0.0,94.85294117647058,4.411764705882354,0.7352941176470588,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,66.66666666666666,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Pennsylvania_Merged_Results_Pcredits3_REC120_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,54.54545454545454,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.0
Pennsylvania_Merged_Results_Pcredits3_REC30_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
Pennsylvania_Merged_Results_Pcredits3_REC60_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0
Pennsylvania_Merged_Results_Pcredits3_REC75_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.090909090909092,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0
Pennsylvania_Merged_Results_Pcredits3_REC90_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.090909090909092,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0
Pennsylvania_Merged_Results_Pcredits5_REC0_None,Pennsylvania,1445.7161764705884,136,0.0,129.0,6.0,1.0,0.0,0.0,0.0,94.85294117647058,4.411764705882354,0.7352941176470588,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,100.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Pennsylvania_Merged_Results_Pcredits5_REC120_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,11.0,0.0,0.0,90.9090909090909,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,5.0
Pennsylvania_Merged_Results_Pcredits5_REC30_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.090909090909092,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0
Pennsylvania_Merged_Results_Pcredits5_REC60_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,54.54545454545454,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0
Pennsylvania_Merged_Results_Pcredits5_REC75_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,54.54545454545454,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0
Pennsylvania_Merged_Results_Pcredits5_REC90_Electricity,Pennsylvania,1445.7161764705884,136,0.0,124.0,11.0,1.0,0.0,0.0,0.0,91.17647058823529,8.088235294117647,0.7352941176470588,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,54.54545454545454,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0
Wisconsin_Merged_Results_Pcredits0_REC0_None,Wisconsin,2619.771126760563,284,0.0,264.0,6.0,14.0,0.0,0.0,0.0,92.95774647887323,2.112676056338028,4.929577464788731,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,92.85714285714286,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin_Merged_Results_Pcredits0_REC120_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
Wisconsin_Merged_Results_Pcredits0_REC30_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,24.0,17.0,0.0,0.0,0.0,85.56338028169014,8.450704225352112,5.985915492957746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
Wisconsin_Merged_Results_Pcredits0_REC60_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,27.0,14.0,0.0,0.0,0.0,85.56338028169014,9.507042253521126,4.929577464788731,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
Wisconsin_Merged_Results_Pcredits0_REC75_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,28.0,13.0,0.0,0.0,0.0,85.56338028169014,9.859154929577462,4.577464788732395,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,76.92307692307693,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
Wisconsin_Merged_Results_Pcredits0_REC90_Electricity,Wisconsin,2619.771126760563,284,0.0,242.0,28.0,14.0,0.0,0.0,0.0,85.2112676056338,9.859154929577462,4.929577464788731,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,85.71428571428571,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
Wisconsin_Merged_Results_Pcredits11_REC0_None,Wisconsin,2619.771126760563,284,0.0,263.0,6.0,15.0,0.0,0.0,0.0,92.60563380281691,2.112676056338028,5.28169014084507,0.0,0.0,0.0,227.0,6.0,15.0,0.0,0.0,248.0,0.0,86.31178707224335,100.0,100.0,0.0,0.0,87.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,16.666666666666664,20.0,0.0,0.0,1.0,0.0,11.0
Wisconsin_Merged_Results_Pcredits11_REC120_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,25.0,16.0,0.0,0.0,0.0,85.56338028169014,8.80281690140845,5.63380281690141,0.0,0.0,0.0,60.0,25.0,16.0,0.0,0.0,101.0,0.0,24.691358024691358,100.0,100.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,11.0
Wisconsin_Merged_Results_Pcredits11_REC30_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,41.0,0.0,0.0,100.0,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0
Wisconsin_Merged_Results_Pcredits11_REC60_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,27.0,14.0,0.0,0.0,0.0,85.56338028169014,9.507042253521126,4.929577464788731,0.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,41.0,0.0,0.0,100.0,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0
Wisconsin_Merged_Results_Pcredits11_REC75_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,41.0,0.0,0.0,100.0,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11.0
Wisconsin_Merged_Results_Pcredits11_REC90_Electricity,Wisconsin,2619.771126760563,284,0.0,244.0,27.0,13.0,0.0,0.0,0.0,85.91549295774648,9.507042253521126,4.577464788732395,0.0,0.0,0.0,14.0,27.0,13.0,0.0,0.0,54.0,0.0,5.737704918032787,100.0,100.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11.0
Wisconsin_Merged_Results_Pcredits1_REC0_None,Wisconsin,2619.771126760563,284,0.0,264.0,6.0,14.0,0.0,0.0,0.0,92.95774647887323,2.112676056338028,4.929577464788731,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wisconsin_Merged_Results_Pcredits1_REC120_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,29.0,12.0,0.0,0.0,0.0,85.56338028169014,10.211267605633806,4.225352112676056,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,13.0,0.0,0.0,3.4482758620689653,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0
Wisconsin_Merged_Results_Pcredits1_REC60_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,27.0,14.0,0.0,0.0,0.0,85.56338028169014,9.507042253521126,4.929577464788731,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0
Wisconsin_Merged_Results_Pcredits1_REC75_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,86.66666666666669,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0
Wisconsin_Merged_Results_Pcredits1_REC90_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0
Wisconsin_Merged_Results_Pcredits22_REC0_None,Wisconsin,2619.771126760563,284,0.0,264.0,6.0,14.0,0.0,0.0,0.0,92.95774647887323,2.112676056338028,4.929577464788731,0.0,0.0,0.0,263.0,6.0,14.0,0.0,0.0,283.0,0.0,99.62121212121212,100.0,100.0,0.0,0.0,100.0,0.0,0.0,6.0,14.0,0.0,0.0,20.0,0.0,0.0,100.0,100.0,0.0,0.0,7.0,0.0,22.0
Wisconsin_Merged_Results_Pcredits22_REC120_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,239.0,26.0,15.0,0.0,0.0,280.0,0.0,98.35390946502058,100.0,100.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,22.0
Wisconsin_Merged_Results_Pcredits22_REC30_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,24.0,17.0,0.0,0.0,0.0,85.56338028169014,8.450704225352112,5.985915492957746,0.0,0.0,0.0,233.0,24.0,17.0,0.0,0.0,274.0,0.0,95.88477366255144,100.0,100.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0
Wisconsin_Merged_Results_Pcredits22_REC60_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,235.0,26.0,15.0,0.0,0.0,276.0,0.0,96.70781893004116,100.0,100.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,22.0
Wisconsin_Merged_Results_Pcredits22_REC75_Electricity,Wisconsin,2619.771126760563,284,0.0,242.0,29.0,13.0,0.0,0.0,0.0,85.2112676056338,10.211267605633806,4.577464788732395,0.0,0.0,0.0,235.0,29.0,13.0,0.0,0.0,277.0,0.0,97.10743801652893,100.0,100.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,22.0
Wisconsin_Merged_Results_Pcredits22_REC90_Electricity,Wisconsin,2619.771126760563,284,0.0,242.0,29.0,13.0,0.0,0.0,0.0,85.2112676056338,10.211267605633806,4.577464788732395,0.0,0.0,0.0,236.0,29.0,13.0,0.0,0.0,278.0,0.0,97.5206611570248,100.0,100.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,22.0
Wisconsin_Merged_Results_Pcredits3_REC0_None,Wisconsin,2619.771126760563,284,0.0,263.0,6.0,15.0,0.0,0.0,0.0,92.60563380281691,2.112676056338028,5.28169014084507,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,19.0,0.0,0.0,66.66666666666666,100.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Wisconsin_Merged_Results_Pcredits1_REC30_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,23.0,18.0,0.0,0.0,0.0,85.56338028169014,8.098591549295776,6.338028169014084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
Wisconsin_Merged_Results_Pcredits3_REC120_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,24.0,17.0,0.0,0.0,0.0,85.56338028169014,8.450704225352112,5.985915492957746,0.0,0.0,0.0,0.0,21.0,17.0,0.0,0.0,38.0,0.0,0.0,87.5,100.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.0
